time,generation solar,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead
2018-06-26 20:00:00+02:00,1726,3265,1482,3094
2018-06-26 21:00:00+02:00,820,3108,818,3254
2018-06-26 22:00:00+02:00,613,3091,566,3310
2018-06-26 23:00:00+02:00,587,3210,544,3176
2018-06-27 00:00:00+02:00,580,3181,501,2633
2018-06-27 01:00:00+02:00,544,3004,485,2543
2018-06-27 02:00:00+02:00,460,2798,364,2344
2018-06-27 03:00:00+02:00,371,2550,356,2103
2018-06-27 04:00:00+02:00,267,2114,316,1919
2018-06-27 05:00:00+02:00,145,1568,272,1716
2018-06-27 06:00:00+02:00,104,1371,268,1483
2018-06-27 07:00:00+02:00,227,1112,417,1254
2018-06-27 08:00:00+02:00,878,771,1154,993
2018-06-27 09:00:00+02:00,2362,480,2509,800
2018-06-27 10:00:00+02:00,3782,404,3747,748
2018-06-27 11:00:00+02:00,4416,415,4522,767
2018-06-27 12:00:00+02:00,4694,474,4974,809
2018-06-27 13:00:00+02:00,4985,807,5165,933
2018-06-27 14:00:00+02:00,5046,1317,5156,1137
2018-06-27 15:00:00+02:00,4923,2126,5029,1399
2018-06-27 16:00:00+02:00,4706,2344,4769,1721
2018-06-27 17:00:00+02:00,4302,2643,4348,2041
2018-06-27 18:00:00+02:00,3752,2563,3712,2413
2018-06-27 19:00:00+02:00,3019,2462,2855,2825
2018-06-27 20:00:00+02:00,2035,2787,1832,3002
2018-06-27 21:00:00+02:00,975,2929,1022,3113
2018-06-27 22:00:00+02:00,606,2621,671,3241
2018-06-27 23:00:00+02:00,604,2391,619,3222
2018-06-28 00:00:00+02:00,594,2439,418,3324
2018-06-28 01:00:00+02:00,562,2335,408,3203
2018-06-28 02:00:00+02:00,530,2306,390,3071
2018-06-28 03:00:00+02:00,502,2475,370,2947
2018-06-28 04:00:00+02:00,487,2555,280,2875
2018-06-28 05:00:00+02:00,357,2562,194,2780
2018-06-28 06:00:00+02:00,259,2641,148,2639
2018-06-28 07:00:00+02:00,280,2567,273,2498
2018-06-28 08:00:00+02:00,811,2324,835,2146
2018-06-28 09:00:00+02:00,1759,1997,2018,1790
2018-06-28 10:00:00+02:00,2535,1688,3362,1524
2018-06-28 11:00:00+02:00,3282,1570,3974,1509
2018-06-28 12:00:00+02:00,3742,1560,4364,1557
2018-06-28 13:00:00+02:00,3639,1694,4506,1675
2018-06-28 14:00:00+02:00,3512,1896,4336,1955
2018-06-28 15:00:00+02:00,3286,2214,4325,2309
2018-06-28 16:00:00+02:00,2881,3009,4087,2729
2018-06-28 17:00:00+02:00,2595,3652,3621,2965
2018-06-28 18:00:00+02:00,2143,4295,2995,3218
2018-06-28 19:00:00+02:00,1671,4437,2223,3474
2018-06-28 20:00:00+02:00,981,4302,1408,3549
2018-06-28 21:00:00+02:00,406,4458,788,3613
2018-06-28 22:00:00+02:00,226,4341,492,3687
2018-06-28 23:00:00+02:00,124,3865,436,3747
2018-06-29 00:00:00+02:00,94,3251,381,3433
2018-06-29 01:00:00+02:00,88,3480,377,3298
2018-06-29 02:00:00+02:00,89,3569,356,3110
2018-06-29 03:00:00+02:00,87,2861,374,2914
2018-06-29 04:00:00+02:00,89,2432,367,2780
2018-06-29 05:00:00+02:00,80,2322,294,2584
2018-06-29 06:00:00+02:00,80,1963,266,2388
2018-06-29 07:00:00+02:00,220,1764,418,2230
2018-06-29 08:00:00+02:00,819,1462,1127,1955
2018-06-29 09:00:00+02:00,2232,1297,2407,1742
2018-06-29 10:00:00+02:00,3467,1369,3655,1582
2018-06-29 11:00:00+02:00,4172,1498,4465,1729
2018-06-29 12:00:00+02:00,4810,1804,4915,1939
2018-06-29 13:00:00+02:00,5026,2233,5134,2230
2018-06-29 14:00:00+02:00,5201,2688,5176,2583
2018-06-29 15:00:00+02:00,5023,3245,5067,2964
2018-06-29 16:00:00+02:00,4617,3676,4822,3364
2018-06-29 17:00:00+02:00,4056,3858,4455,3501
2018-06-29 18:00:00+02:00,3503,3888,3886,3563
2018-06-29 19:00:00+02:00,2742,4365,3088,3624
2018-06-29 20:00:00+02:00,1720,4378,1983,3733
2018-06-29 21:00:00+02:00,892,4353,1021,3913
2018-06-29 22:00:00+02:00,665,4310,677,4125
2018-06-29 23:00:00+02:00,655,4200,618,4114
2018-06-30 00:00:00+02:00,643,4345,469,4138
2018-06-30 01:00:00+02:00,552,4476,439,4187
2018-06-30 02:00:00+02:00,517,4617,388,4179
2018-06-30 03:00:00+02:00,490,4448,351,4002
2018-06-30 04:00:00+02:00,399,4183,317,3920
2018-06-30 05:00:00+02:00,210,3612,233,3669
2018-06-30 06:00:00+02:00,124,3528,193,3488
2018-06-30 07:00:00+02:00,261,3158,343,3301
2018-06-30 08:00:00+02:00,814,2767,937,3243
2018-06-30 09:00:00+02:00,1506,2532,2011,3243
2018-06-30 10:00:00+02:00,2201,2578,2974,3274
2018-06-30 11:00:00+02:00,2725,2855,3507,3562
2018-06-30 12:00:00+02:00,3149,3339,3795,3876
2018-06-30 13:00:00+02:00,3317,3733,3913,4332
2018-06-30 14:00:00+02:00,3433,4720,3871,4603
2018-06-30 15:00:00+02:00,3196,5487,3738,4868
2018-06-30 16:00:00+02:00,2806,5675,3534,5067
2018-06-30 17:00:00+02:00,2566,5440,3260,4791
2018-06-30 18:00:00+02:00,2145,5180,2801,4429
2018-06-30 19:00:00+02:00,1638,3970,2122,4031
2018-06-30 20:00:00+02:00,990,3017,1392,3534
2018-06-30 21:00:00+02:00,348,2469,789,3034
2018-06-30 22:00:00+02:00,145,2336,476,2652
2018-06-30 23:00:00+02:00,125,2007,430,2448
2018-07-01 00:00:00+02:00,20,8320,11,8559
2018-07-01 01:00:00+02:00,19,7465,11,7894
2018-07-01 02:00:00+02:00,18,7327,10,7338
2018-07-01 03:00:00+02:00,17,6946,11,7150
2018-07-01 04:00:00+02:00,18,6307,11,6542
2018-07-01 05:00:00+02:00,19,6284,11,6340
2018-07-01 06:00:00+02:00,19,6321,10,6359
2018-07-01 07:00:00+02:00,19,6210,11,6365
2018-07-01 08:00:00+02:00,30,5852,77,5951
2018-07-01 09:00:00+02:00,260,5444,358,5488
2018-07-01 10:00:00+02:00,744,5181,797,5298
2018-07-01 11:00:00+02:00,1129,5043,1100,5143
2018-07-01 12:00:00+02:00,1201,4930,1230,4990
2018-07-01 13:00:00+02:00,1220,4988,1306,4971
2018-07-01 14:00:00+02:00,1144,4890,1147,4989
2018-07-01 15:00:00+02:00,934,4914,832,4822
2018-07-01 16:00:00+02:00,515,4719,595,4729
2018-07-01 17:00:00+02:00,132,4377,236,4416
2018-07-01 18:00:00+02:00,30,3987,42,4056
2018-07-01 19:00:00+02:00,34,3762,31,3705
2018-07-01 20:00:00+02:00,34,3493,46,3585
2018-07-01 21:00:00+02:00,34,3074,42,3201
2018-07-01 22:00:00+02:00,34,2997,23,2912
2018-07-01 23:00:00+02:00,28,2707,23,2852
2018-07-02 00:00:00+02:00,13,7985,8,8096
2018-07-02 01:00:00+02:00,13,7624,8,7754
2018-07-02 02:00:00+02:00,13,7528,8,7609
2018-07-02 03:00:00+02:00,13,7320,8,7406
2018-07-02 04:00:00+02:00,15,7289,8,7353
2018-07-02 05:00:00+02:00,13,7324,9,7289
2018-07-02 06:00:00+02:00,15,7556,10,7491
2018-07-02 07:00:00+02:00,16,7638,26,7674
2018-07-02 08:00:00+02:00,141,7540,185,7544
2018-07-02 09:00:00+02:00,1118,7053,1053,7296
2018-07-02 10:00:00+02:00,2182,6712,2353,6780
2018-07-02 11:00:00+02:00,3225,7004,3336,6903
2018-07-02 12:00:00+02:00,3625,7398,3932,7378
2018-07-02 13:00:00+02:00,3821,7335,3723,7402
2018-07-02 14:00:00+02:00,3418,7201,3376,7200
2018-07-02 15:00:00+02:00,2795,7292,3082,7300
2018-07-02 16:00:00+02:00,1960,7068,2488,7127
2018-07-02 17:00:00+02:00,1006,6649,1358,6833
2018-07-02 18:00:00+02:00,177,6352,412,6334
2018-07-02 19:00:00+02:00,41,6717,85,6413
2018-07-02 20:00:00+02:00,35,6750,54,6804
2018-07-02 21:00:00+02:00,21,6587,3,6678
2018-07-02 22:00:00+02:00,16,6305,4,6388
2018-07-02 23:00:00+02:00,14,5877,8,6000
2018-07-03 00:00:00+02:00,55,8781,14,9996
2018-07-03 01:00:00+02:00,54,9018,15,10065
2018-07-03 02:00:00+02:00,54,9160,14,10072
2018-07-03 03:00:00+02:00,54,9148,11,10034
2018-07-03 04:00:00+02:00,53,9109,31,9886
2018-07-03 05:00:00+02:00,54,9162,40,9692
2018-07-03 06:00:00+02:00,54,8827,22,9382
2018-07-03 07:00:00+02:00,73,8348,79,8992
2018-07-03 08:00:00+02:00,794,7721,699,8610
2018-07-03 09:00:00+02:00,2049,7100,2007,8268
2018-07-03 10:00:00+02:00,3146,6527,3230,8107
2018-07-03 11:00:00+02:00,3940,6378,4128,8114
2018-07-03 12:00:00+02:00,4229,6042,4611,7903
2018-07-03 13:00:00+02:00,4187,5683,4782,7544
2018-07-03 14:00:00+02:00,3804,5488,4704,7161
2018-07-03 15:00:00+02:00,2883,4898,4314,6723
2018-07-03 16:00:00+02:00,1939,4111,3705,5808
2018-07-03 17:00:00+02:00,995,3634,2640,4797
2018-07-03 18:00:00+02:00,295,3160,1166,3867
2018-07-03 19:00:00+02:00,122,3023,456,3778
2018-07-03 20:00:00+02:00,65,3824,268,4118
2018-07-03 21:00:00+02:00,38,4642,190,4737
2018-07-03 22:00:00+02:00,34,5503,147,5475
2018-07-03 23:00:00+02:00,32,6075,103,6234
2018-07-04 00:00:00+02:00,92,8650,103,8324
2018-07-04 01:00:00+02:00,89,8051,95,8130
2018-07-04 02:00:00+02:00,90,7558,90,7676
2018-07-04 03:00:00+02:00,89,7148,80,7182
2018-07-04 04:00:00+02:00,88,6592,72,6785
2018-07-04 05:00:00+02:00,88,6097,31,6490
2018-07-04 06:00:00+02:00,88,5776,24,6191
2018-07-04 07:00:00+02:00,92,5578,26,5962
2018-07-04 08:00:00+02:00,93,5384,165,5859
2018-07-04 09:00:00+02:00,277,5314,577,5782
2018-07-04 10:00:00+02:00,535,5266,1136,5877
2018-07-04 11:00:00+02:00,895,5116,1527,5976
2018-07-04 12:00:00+02:00,1217,4987,1850,6083
2018-07-04 13:00:00+02:00,1484,4895,2030,6093
2018-07-04 14:00:00+02:00,1693,4894,2066,6055
2018-07-04 15:00:00+02:00,1527,4949,1983,5956
2018-07-04 16:00:00+02:00,1299,4916,1782,5926
2018-07-04 17:00:00+02:00,1248,4603,1526,5609
2018-07-04 18:00:00+02:00,804,5049,1132,5290
2018-07-04 19:00:00+02:00,330,4861,656,5050
2018-07-04 20:00:00+02:00,93,4568,213,4935
2018-07-04 21:00:00+02:00,58,4689,87,4929
2018-07-04 22:00:00+02:00,29,4303,62,5016
2018-07-04 23:00:00+02:00,26,4627,65,5050
2018-07-05 00:00:00+02:00,254,2878,189,3045
2018-07-05 01:00:00+02:00,238,2617,182,2802
2018-07-05 02:00:00+02:00,207,2291,177,2540
2018-07-05 03:00:00+02:00,201,1967,297,2262
2018-07-05 04:00:00+02:00,197,1640,287,2034
2018-07-05 05:00:00+02:00,138,1408,173,1850
2018-07-05 06:00:00+02:00,64,1233,175,1706
2018-07-05 07:00:00+02:00,76,1170,343,1596
2018-07-05 08:00:00+02:00,672,1037,1133,1465
2018-07-05 09:00:00+02:00,1970,982,2267,1344
2018-07-05 10:00:00+02:00,3721,1130,3432,1271
2018-07-05 11:00:00+02:00,4456,1170,4289,1300
2018-07-05 12:00:00+02:00,4903,1015,4769,1369
2018-07-05 13:00:00+02:00,5017,933,4880,1460
2018-07-05 14:00:00+02:00,4903,983,4705,1500
2018-07-05 15:00:00+02:00,4614,1182,4427,1620
2018-07-05 16:00:00+02:00,4142,1187,4046,1780
2018-07-05 17:00:00+02:00,3462,1302,3536,1906
2018-07-05 18:00:00+02:00,2759,1606,2810,2045
2018-07-05 19:00:00+02:00,1978,1775,1907,2235
2018-07-05 20:00:00+02:00,860,1714,1010,2354
2018-07-05 21:00:00+02:00,482,1729,511,2504
2018-07-05 22:00:00+02:00,366,2010,365,2770
2018-07-05 23:00:00+02:00,277,1836,340,2772
2018-07-06 00:00:00+02:00,117,2143,148,2669
2018-07-06 01:00:00+02:00,92,2067,150,2609
2018-07-06 02:00:00+02:00,61,2159,155,2587
2018-07-06 03:00:00+02:00,47,2241,160,2687
2018-07-06 04:00:00+02:00,48,2432,149,2795
2018-07-06 05:00:00+02:00,48,2625,133,2849
2018-07-06 06:00:00+02:00,58,2779,196,2900
2018-07-06 07:00:00+02:00,264,2913,387,2930
2018-07-06 08:00:00+02:00,884,2428,927,2819
2018-07-06 09:00:00+02:00,1902,2220,1855,2600
2018-07-06 10:00:00+02:00,2953,2106,2753,2523
2018-07-06 11:00:00+02:00,3608,2230,3328,2663
2018-07-06 12:00:00+02:00,3794,2407,3624,2704
2018-07-06 13:00:00+02:00,3704,2395,3650,2832
2018-07-06 14:00:00+02:00,3578,2371,3498,3057
2018-07-06 15:00:00+02:00,3270,2511,3262,3251
2018-07-06 16:00:00+02:00,3116,2520,2918,3485
2018-07-06 17:00:00+02:00,2668,2687,2491,3562
2018-07-06 18:00:00+02:00,1952,2652,1976,3516
2018-07-06 19:00:00+02:00,1297,2510,1378,3338
2018-07-06 20:00:00+02:00,602,1989,769,2973
2018-07-06 21:00:00+02:00,324,1713,288,2493
2018-07-06 22:00:00+02:00,302,1649,156,2113
2018-07-06 23:00:00+02:00,300,1456,147,1852
2018-07-07 00:00:00+02:00,582,4670,558,4232
2018-07-07 01:00:00+02:00,468,4367,541,4117
2018-07-07 02:00:00+02:00,428,3966,462,3899
2018-07-07 03:00:00+02:00,372,3800,438,3632
2018-07-07 04:00:00+02:00,372,3352,432,3389
2018-07-07 05:00:00+02:00,365,3166,386,3151
2018-07-07 06:00:00+02:00,248,3129,346,2892
2018-07-07 07:00:00+02:00,290,2953,504,2607
2018-07-07 08:00:00+02:00,917,2337,1314,2262
2018-07-07 09:00:00+02:00,2515,1627,2583,2007
2018-07-07 10:00:00+02:00,3988,1668,3734,1911
2018-07-07 11:00:00+02:00,4645,1965,4495,2010
2018-07-07 12:00:00+02:00,4953,2090,4970,2171
2018-07-07 13:00:00+02:00,5100,2114,5200,2367
2018-07-07 14:00:00+02:00,5173,2137,5233,2546
2018-07-07 15:00:00+02:00,4986,2372,5125,2726
2018-07-07 16:00:00+02:00,4682,2962,4880,2899
2018-07-07 17:00:00+02:00,4371,3743,4470,3116
2018-07-07 18:00:00+02:00,3836,4417,3848,3408
2018-07-07 19:00:00+02:00,3053,4821,2981,3822
2018-07-07 20:00:00+02:00,1966,5588,1890,4207
2018-07-07 21:00:00+02:00,955,6235,1044,4537
2018-07-07 22:00:00+02:00,621,6500,714,4811
2018-07-07 23:00:00+02:00,574,5855,657,4796
2018-07-08 00:00:00+02:00,280,3567,370,4156
2018-07-08 01:00:00+02:00,236,3576,341,4534
2018-07-08 02:00:00+02:00,201,3237,289,4445
2018-07-08 03:00:00+02:00,103,3456,262,4330
2018-07-08 04:00:00+02:00,93,3724,238,4271
2018-07-08 05:00:00+02:00,92,3842,179,4059
2018-07-08 06:00:00+02:00,91,3912,168,3834
2018-07-08 07:00:00+02:00,119,3861,217,3662
2018-07-08 08:00:00+02:00,540,3307,816,3248
2018-07-08 09:00:00+02:00,1393,2775,1964,2839
2018-07-08 10:00:00+02:00,2543,2564,3312,2575
2018-07-08 11:00:00+02:00,3790,2312,4318,2592
2018-07-08 12:00:00+02:00,4496,2353,4821,2741
2018-07-08 13:00:00+02:00,4794,2695,5033,2929
2018-07-08 14:00:00+02:00,4969,3445,5002,3249
2018-07-08 15:00:00+02:00,4808,4275,4827,3755
2018-07-08 16:00:00+02:00,4292,5296,4501,4409
2018-07-08 17:00:00+02:00,3677,6349,4005,4723
2018-07-08 18:00:00+02:00,2957,6678,3330,5046
2018-07-08 19:00:00+02:00,2129,6599,2437,5547
2018-07-08 20:00:00+02:00,1082,7035,1365,5739
2018-07-08 21:00:00+02:00,479,7017,674,5792
2018-07-08 22:00:00+02:00,392,6504,480,5793
2018-07-08 23:00:00+02:00,316,5377,459,5507
2018-07-09 00:00:00+02:00,275,6200,210,6385
2018-07-09 01:00:00+02:00,174,6029,191,6382
2018-07-09 02:00:00+02:00,105,5644,182,6262
2018-07-09 03:00:00+02:00,82,5391,175,6055
2018-07-09 04:00:00+02:00,76,5108,148,5853
2018-07-09 05:00:00+02:00,56,4753,109,5709
2018-07-09 06:00:00+02:00,56,4684,79,5569
2018-07-09 07:00:00+02:00,56,4794,89,5401
2018-07-09 08:00:00+02:00,314,4540,425,5124
2018-07-09 09:00:00+02:00,1253,3942,1491,4835
2018-07-09 10:00:00+02:00,2752,3974,2960,4552
2018-07-09 11:00:00+02:00,3883,3962,4038,4171
2018-07-09 12:00:00+02:00,4481,3478,4553,3725
2018-07-09 13:00:00+02:00,4748,3181,4749,3402
2018-07-09 14:00:00+02:00,4585,3068,4736,3366
2018-07-09 15:00:00+02:00,4424,3143,4529,3445
2018-07-09 16:00:00+02:00,4061,3196,4154,3637
2018-07-09 17:00:00+02:00,3507,3463,3562,4030
2018-07-09 18:00:00+02:00,2610,4018,2704,4605
2018-07-09 19:00:00+02:00,1368,4864,1634,5234
2018-07-09 20:00:00+02:00,623,5099,764,5598
2018-07-09 21:00:00+02:00,421,5465,412,5843
2018-07-09 22:00:00+02:00,277,5588,401,5923
2018-07-09 23:00:00+02:00,154,5313,356,5705
2018-07-10 00:00:00+02:00,206,8158,211,7386
2018-07-10 01:00:00+02:00,93,8350,102,7451
2018-07-10 02:00:00+02:00,66,8267,70,7567
2018-07-10 03:00:00+02:00,39,8174,23,7561
2018-07-10 04:00:00+02:00,36,7805,16,7416
2018-07-10 05:00:00+02:00,40,7447,16,7172
2018-07-10 06:00:00+02:00,40,7558,20,6928
2018-07-10 07:00:00+02:00,41,7676,32,6809
2018-07-10 08:00:00+02:00,149,7541,184,6760
2018-07-10 09:00:00+02:00,1098,7126,1105,6750
2018-07-10 10:00:00+02:00,2758,7263,2809,6830
2018-07-10 11:00:00+02:00,4168,7918,4294,6989
2018-07-10 12:00:00+02:00,4849,8222,4880,7129
2018-07-10 13:00:00+02:00,5075,8267,5047,7263
2018-07-10 14:00:00+02:00,5068,8297,5021,7291
2018-07-10 15:00:00+02:00,4909,8525,4852,7304
2018-07-10 16:00:00+02:00,4614,8596,4526,7368
2018-07-10 17:00:00+02:00,4032,9035,3948,7444
2018-07-10 18:00:00+02:00,2956,9311,2837,7481
2018-07-10 19:00:00+02:00,1296,8793,1372,7491
2018-07-10 20:00:00+02:00,695,8597,694,7509
2018-07-10 21:00:00+02:00,638,8589,472,7564
2018-07-10 22:00:00+02:00,550,8294,460,7570
2018-07-10 23:00:00+02:00,334,7667,398,7448
2018-07-11 00:00:00+02:00,6,11926,11,10945
2018-07-11 01:00:00+02:00,4,11782,7,11059
2018-07-11 02:00:00+02:00,4,11613,8,11135
2018-07-11 03:00:00+02:00,4,11737,10,11182
2018-07-11 04:00:00+02:00,4,12050,12,11313
2018-07-11 05:00:00+02:00,4,12657,11,11389
2018-07-11 06:00:00+02:00,5,12588,10,11433
2018-07-11 07:00:00+02:00,4,12268,18,11047
2018-07-11 08:00:00+02:00,192,11631,270,10533
2018-07-11 09:00:00+02:00,0,0,849,9956
2018-07-11 10:00:00+02:00,1439,10326,1389,9685
2018-07-11 11:00:00+02:00,1803,10374,1768,9463
2018-07-11 12:00:00+02:00,1988,9907,1943,9223
2018-07-11 13:00:00+02:00,2008,9332,1960,8383
2018-07-11 14:00:00+02:00,1823,8432,1828,7479
2018-07-11 15:00:00+02:00,1552,6906,1531,6561
2018-07-11 16:00:00+02:00,993,5445,990,5476
2018-07-11 17:00:00+02:00,286,4005,374,4503
2018-07-11 18:00:00+02:00,14,3557,97,3719
2018-07-11 19:00:00+02:00,3,3372,29,3431
2018-07-11 20:00:00+02:00,3,3471,16,3234
2018-07-11 21:00:00+02:00,3,3428,14,3107
2018-07-11 22:00:00+02:00,3,3217,15,3043
2018-07-11 23:00:00+02:00,3,3086,13,3025
2018-07-12 00:00:00+02:00,36,5131,27,4566
2018-07-12 01:00:00+02:00,23,5337,18,4552
2018-07-12 02:00:00+02:00,21,5510,6,4547
2018-07-12 03:00:00+02:00,21,5536,34,4570
2018-07-12 04:00:00+02:00,21,5631,34,4816
2018-07-12 05:00:00+02:00,21,5773,34,5093
2018-07-12 06:00:00+02:00,21,6089,7,5410
2018-07-12 07:00:00+02:00,21,6431,18,5720
2018-07-12 08:00:00+02:00,101,6772,126,6019
2018-07-12 09:00:00+02:00,845,6822,862,6277
2018-07-12 10:00:00+02:00,1809,6659,1873,6214
2018-07-12 11:00:00+02:00,2580,6814,2798,6088
2018-07-12 12:00:00+02:00,3022,7245,3269,6031
2018-07-12 13:00:00+02:00,3183,7432,3386,5946
2018-07-12 14:00:00+02:00,3189,7481,3347,5823
2018-07-12 15:00:00+02:00,2949,7317,3017,5759
2018-07-12 16:00:00+02:00,2147,6807,2063,6280
2018-07-12 17:00:00+02:00,842,6611,833,6981
2018-07-12 18:00:00+02:00,196,7108,210,7783
2018-07-12 19:00:00+02:00,84,7468,84,7748
2018-07-12 20:00:00+02:00,54,7767,48,7570
2018-07-12 21:00:00+02:00,43,7857,23,7365
2018-07-12 22:00:00+02:00,42,8059,54,7059
2018-07-12 23:00:00+02:00,34,8226,35,6728
2018-07-13 00:00:00+02:00,592,5864,572,5869
2018-07-13 01:00:00+02:00,558,5421,552,5646
2018-07-13 02:00:00+02:00,519,5016,509,5350
2018-07-13 03:00:00+02:00,510,4492,478,5028
2018-07-13 04:00:00+02:00,507,4103,440,4674
2018-07-13 05:00:00+02:00,433,3898,322,4293
2018-07-13 06:00:00+02:00,256,3625,256,4075
2018-07-13 07:00:00+02:00,243,3560,343,3833
2018-07-13 08:00:00+02:00,781,3315,985,3411
2018-07-13 09:00:00+02:00,1911,2878,2282,3064
2018-07-13 10:00:00+02:00,3079,2636,3450,2810
2018-07-13 11:00:00+02:00,3919,2444,4291,2869
2018-07-13 12:00:00+02:00,4546,2353,4792,3012
2018-07-13 13:00:00+02:00,4889,2392,5062,3236
2018-07-13 14:00:00+02:00,5139,2791,5135,3411
2018-07-13 15:00:00+02:00,5098,3349,5052,3610
2018-07-13 16:00:00+02:00,4856,4124,4833,3854
2018-07-13 17:00:00+02:00,4350,4572,4418,4099
2018-07-13 18:00:00+02:00,3688,5165,3813,4375
2018-07-13 19:00:00+02:00,2979,5677,2985,4714
2018-07-13 20:00:00+02:00,1957,5357,1936,4782
2018-07-13 21:00:00+02:00,951,5479,962,4668
2018-07-13 22:00:00+02:00,634,5443,672,4601
2018-07-13 23:00:00+02:00,605,4882,623,4169
2018-07-14 00:00:00+02:00,558,4290,565,3831
2018-07-14 01:00:00+02:00,512,3814,518,3331
2018-07-14 02:00:00+02:00,440,3672,402,2937
2018-07-14 03:00:00+02:00,415,2971,395,2575
2018-07-14 04:00:00+02:00,285,2107,381,2320
2018-07-14 05:00:00+02:00,221,1384,250,2059
2018-07-14 06:00:00+02:00,191,1296,236,1798
2018-07-14 07:00:00+02:00,301,1333,328,1557
2018-07-14 08:00:00+02:00,1001,1214,1046,1221
2018-07-14 09:00:00+02:00,2651,685,2437,940
2018-07-14 10:00:00+02:00,3984,559,3523,780
2018-07-14 11:00:00+02:00,4691,657,4334,959
2018-07-14 12:00:00+02:00,5042,964,4904,1259
2018-07-14 13:00:00+02:00,5163,1359,5203,1689
2018-07-14 14:00:00+02:00,5311,1773,5249,2118
2018-07-14 15:00:00+02:00,5334,2359,5161,2584
2018-07-14 16:00:00+02:00,5075,2913,4942,3123
2018-07-14 17:00:00+02:00,4686,3506,4589,3478
2018-07-14 18:00:00+02:00,4156,3886,3973,3754
2018-07-14 19:00:00+02:00,3339,3700,3001,4013
2018-07-14 20:00:00+02:00,2112,3500,1872,3864
2018-07-14 21:00:00+02:00,1004,3537,981,3590
2018-07-14 22:00:00+02:00,685,3258,675,3461
2018-07-14 23:00:00+02:00,652,2699,630,3242
2018-07-15 00:00:00+02:00,648,2307,604,3256
2018-07-15 01:00:00+02:00,647,2322,581,3135
2018-07-15 02:00:00+02:00,638,2321,551,2937
2018-07-15 03:00:00+02:00,610,2313,524,2641
2018-07-15 04:00:00+02:00,574,2268,479,2410
2018-07-15 05:00:00+02:00,507,1996,379,2180
2018-07-15 06:00:00+02:00,361,1658,286,1971
2018-07-15 07:00:00+02:00,366,1387,359,1781
2018-07-15 08:00:00+02:00,985,1003,1071,1485
2018-07-15 09:00:00+02:00,2113,566,2381,1255
2018-07-15 10:00:00+02:00,3097,681,3578,1144
2018-07-15 11:00:00+02:00,3692,966,4385,1508
2018-07-15 12:00:00+02:00,4376,1304,4873,1993
2018-07-15 13:00:00+02:00,4851,1748,5119,2575
2018-07-15 14:00:00+02:00,4766,2455,5163,3232
2018-07-15 15:00:00+02:00,4556,3427,5040,4037
2018-07-15 16:00:00+02:00,4497,4333,4766,4961
2018-07-15 17:00:00+02:00,4159,4989,4312,5516
2018-07-15 18:00:00+02:00,3660,5814,3683,5922
2018-07-15 19:00:00+02:00,2873,6705,2828,6423
2018-07-15 20:00:00+02:00,1846,6934,1790,6565
2018-07-15 21:00:00+02:00,800,6652,945,6576
2018-07-15 22:00:00+02:00,525,6933,661,6759
2018-07-15 23:00:00+02:00,410,7310,587,6907
2018-07-16 00:00:00+02:00,384,7298,538,6910
2018-07-16 01:00:00+02:00,380,7113,512,6855
2018-07-16 02:00:00+02:00,353,7305,466,6845
2018-07-16 03:00:00+02:00,287,7612,457,6761
2018-07-16 04:00:00+02:00,241,7597,434,6703
2018-07-16 05:00:00+02:00,135,7760,369,6540
2018-07-16 06:00:00+02:00,77,7298,302,6324
2018-07-16 07:00:00+02:00,176,7432,400,6216
2018-07-16 08:00:00+02:00,798,7476,1054,6152
2018-07-16 09:00:00+02:00,2393,7629,2610,6171
2018-07-16 10:00:00+02:00,3943,7509,3965,6256
2018-07-16 11:00:00+02:00,4769,7141,4624,6303
2018-07-16 12:00:00+02:00,5111,6689,4994,6306
2018-07-16 13:00:00+02:00,5363,6459,5187,6324
2018-07-16 14:00:00+02:00,5378,6125,5248,6170
2018-07-16 15:00:00+02:00,5278,5914,5166,5915
2018-07-16 16:00:00+02:00,5032,5691,4936,5648
2018-07-16 17:00:00+02:00,4655,5465,4561,5500
2018-07-16 18:00:00+02:00,4129,5118,3999,5440
2018-07-16 19:00:00+02:00,3357,4803,3183,5371
2018-07-16 20:00:00+02:00,2163,4621,2019,5220
2018-07-16 21:00:00+02:00,1012,4293,1062,5023
2018-07-16 22:00:00+02:00,672,4498,706,4780
2018-07-16 23:00:00+02:00,647,4199,650,4393
2018-07-17 00:00:00+02:00,646,4085,567,3983
2018-07-17 01:00:00+02:00,646,4052,563,3720
2018-07-17 02:00:00+02:00,649,4005,557,3589
2018-07-17 03:00:00+02:00,646,3902,542,3474
2018-07-17 04:00:00+02:00,643,3752,515,3354
2018-07-17 05:00:00+02:00,634,3526,425,3211
2018-07-17 06:00:00+02:00,516,3436,323,3082
2018-07-17 07:00:00+02:00,412,3158,393,3005
2018-07-17 08:00:00+02:00,1090,2336,1186,2671
2018-07-17 09:00:00+02:00,2953,1793,2703,2351
2018-07-17 10:00:00+02:00,4415,1624,4015,2131
2018-07-17 11:00:00+02:00,4985,1681,4819,2139
2018-07-17 12:00:00+02:00,5261,1627,5245,2192
2018-07-17 13:00:00+02:00,5395,1719,5452,2314
2018-07-17 14:00:00+02:00,5402,2022,5486,2560
2018-07-17 15:00:00+02:00,5330,2349,5360,2876
2018-07-17 16:00:00+02:00,5090,2751,5099,3227
